coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,amenities,link,chargers_250kW,chargers_150kW,chargers_72kW
False,,,Benton Harbor,MI,"Benton Harbor, MI Supercharger",not available,-86.42378784,42.08208205,"wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/BentonHarborMIsupercharger,,,
False,Meijer15400 Waldron Way,,Big Rapids,MI,"Big Rapids, MI Supercharger",49307-8890,-85.515625,43.689751,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/bigrapidssupercharger,0.0,10.0,0.0
False,Meijer8605 E. 34 Road,,Cadillac,MI,Cadillac Supercharger,49601-8280,-85.40306,44.28254,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/cadillacsupercharger,0.0,8.0,0.0
False,Doherty Hotel604 North McEwan,,Clare,MI,"Clare, MI Supercharger",48617,-84.766717,43.820391,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/claremisupercharger,0.0,8.0,0.0
False,Meijer1301 8 Mile Rd,,Detroit,MI,"Detroit, MI Supercharger",48203,-83.11892,42.44641,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DetroitMIsupercharger,12.0,0.0,0.0
False,Meijer505 North 26th Street,,Escanaba,MI,"Escanaba, MI Supercharger",49783,-87.08515635,45.75009356,"wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/EscanabaMIsupercharger,8.0,0.0,0.0
False,Meijer250 Meijer Drive,,Gaylord,MI,"Gaylord, MI Supercharger",49735-7241,-84.722194,45.025653,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/gaylordmisupercharger,0.0,10.0,0.0
False,Meijer5531 28th Street SE,,Grand Rapids,MI,Grand Rapids Supercharger,49512-2053,-85.533057,42.914231,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/grandrapidssupercharger,0.0,8.0,0.0
False,Meijer746 E 16th St,,Holland,MI,"Holland, MI Supercharger",49423,-86.077365,42.781743,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/HollandMIQ322,12.0,0.0,0.0
False,Meijer4075 32nd Avenue,,Hudsonville,MI,"Hudsonville, MI Supercharger",49426,-85.862482,42.843671,"wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/hudsonvillesupercharger,0.0,10.0,0.0
True,,,Jackson,MI,,,,,,http://tesla.com/findus/location/supercharger/JacksonMIQ322,,,
False,The Heights at Eastwood2025 Showtime Drive,,Lansing,MI,Lansing Supercharger,48912,-84.514574,42.766531,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/lansingsupercharger,0.0,10.0,0.0
True,,,Lansing,MI,,,,,,http://tesla.com/findus/location/supercharger/LansingMISupercharger,,,
False,Meijer13070 Middlebelt Rd,,Livonia,MI,"Livonia, MI Supercharger",48150-0000,-83.329535,42.379388,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/livoniasupercharger,0.0,10.0,0.0
False,Meijer3900 W US Hwy 10,,Ludington,MI,Ludington Supercharger,49431-7612,-86.376093,43.957103,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/ludingtonsupercharger,0.0,8.0,0.0
False,Star Line Ferry801 South Huron Avenue,,Mackinaw City,MI,"Mackinaw City, MI Supercharger",49701,-84.726425,45.772232,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/mackinawcitymisupercharger,8.0,0.0,0.0
False,Meijer3630 US-41,,Marquette,MI,"Marquette, MI Supercharger",49855,-87.47023048,46.55197759,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/MarquetteMIsupercharger,8.0,0.0,0.0
False,PS Food Mart #103415252 US Highway 27 N,,Marshall,MI,Marshall Supercharger,49068-9620,-84.964097,42.291857,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/marshallsupercharger,0.0,8.0,0.0
False,Meijer5300 Harvey Street,,Muskegon,MI,"Muskegon, MI Supercharger",49444-6716,-86.202959,43.155334,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/muskegonmisupercharger,0.0,10.0,0.0
False,Meijer20401 Haggerty Road,,Northville,MI,"Northville, MI Supercharger",48167,-83.43781,42.437447,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/NorthvilleMIsupercharger,12.0,0.0,0.0
False,The Blue Water Convention Center500 Thomas Edison Parkway,,Port Huron,MI,Port Huron Supercharger,48060,-82.428935,42.998817,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/porthuronsupercharger,0.0,8.0,0.0
False,"Portage, MI - Meijer5121 S Westnedge Avenue",,Portage,MI,"Portage, MI Supercharger",49002,-85.5876305,42.2439951,"wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/PortageMIsupercharger,8.0,0.0,0.0
False,Meijer30800 Little Mack Avenue,,Roseville,MI,"Roseville, MI Supercharger",48066-1700,-82.90675,42.522029,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/rosevillemisupercharger,0.0,8.0,0.0
False,Meijer1138 3 Mile Road,,Sault Ste. Marie,MI,"Sault Ste. Marie, MI Supercharger",49783,-84.38573517,46.46472155,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/SaultSteMarieMIsupercharger,8.0,0.0,0.0
False,3260 Niles Rd,,St. Joseph,MI,"St. Joseph, MI Supercharger",49085-9157,-86.456352,42.056357,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/stjosephsupercharger,0.0,8.0,0.0
True,,,Stevensville,MI,,,,,,http://tesla.com/findus/location/supercharger/StevensvilleMIQ322,,,
False,Meijer4141 Morrish Road,,Swartz Creek,MI,"Swartz Creek, MI Supercharger",48473,-83.829044,42.967072,"wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/swartzcreekmisupercharger,0.0,10.0,0.0
False,Meijer3955 US Highway 31 South,,Traverse City,MI,Traverse City Supercharger,49684,-85.64404,44.744688,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/traversecitysupercharger,0.0,10.0,0.0
False,Meijer2988 Walker Avenue,,Walker,MI,"Walker, MI Supercharger",49544,-85.723981,43.018222,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/walkermisupercharger,0.0,4.0,0.0
True,,,Ypsilanti,MI,,,,,,http://tesla.com/findus/location/supercharger/YpsilantiMISupercharger,,,
False,Trails Travel Center820 Happy Trails Lane,,Albert Lea,MN,"Albert Lea, MN - Happy Trails Lane Superchargers",56007,-93.318197,43.657558,not available,http://tesla.com/findus/location/supercharger/albertleatrailssupercharger,0.0,8.0,0.0
False,"Alexandria, MN4404 MN-29",,Alexandria,MN,"Alexandria, MN Supercharger",56308,-95.389237,45.850448,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/alexandriamnsupercharger,8.0,0.0,0.0
False,,,Baxter Supercharger,MN,Baxter Supercharger,not available,-94.256378,46.378836,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/baxtersupercharger,,,
False,Market Place Foods2000 Paul Bunyan Drive Northwest,,Bemidji,MN,"Bemidji, MN Supercharger",56601,-94.90707,47.492211,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BemidjiMNsupercharger,8.0,0.0,0.0
False,Target2555  West 79th Street,,Bloomington,MN,"Bloomington, MN Supercharger",55431,-93.3101358,44.8601745,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BloomingtonMNsupercharger,16.0,0.0,0.0
False,Black Bear Casino Resort1785  MN-210,,Carlton,MN,"Carlton, MN Supercharger",55718,-92.477685,46.664876,"restaurants,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/CarltonMNSupercharger,8.0,0.0,0.0
False,The Clearwater Travel Plaza950 MN-24,,Clearwater,MN,Clearwater Supercharger,55320,-94.054852,45.411899,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/clearwatersupercharger,0.0,8.0,0.0
False,The Holiday Inn200 West 1st Street,,Duluth,MN,Duluth Supercharger,55802-1921,-92.10232,46.784467,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/duluthsupercharger,0.0,4.0,0.0
False,Tobies Restaurant404 Fire Monument Road,,Hinckley,MN,Hinckley Supercharger,55037-8336,-92.93137,46.009797,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/hinckleysupercharger,0.0,8.0,0.0
False,Target15300  Grove Circle North,,Maple Grove,MN,"Maple Grove, MN",55369,not available,not available,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/MapleGroveMNsupercharger,12.0,0.0,0.0
False,Target1650 New Brighton Boulevard,,Minneapolis,MN,"Minneapolis, MN Supercharger",55413,-93.228702,45.004478,"wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/minneapolissupercharger,10.0,0.0,0.0
False,Target13201 Ridgedale Drive,,Minnetonka,MN,"Minnetonka, MN Supercharger",55305,-93.446701,44.970509,"wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/minnetonkasupercharger,8.0,0.0,0.0
False,Cub Foods216 7th Street West,,Monticello,MN,"Monticello, MN",55362,not available,not available,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/MonticelloMNSupercharger,8.0,0.0,0.0
False,Holiday Stationstores38682 Main St,,North Branch,MN,"North Branch, MN",55056,not available,not available,"beverage,restrooms",http://tesla.com/findus/location/supercharger/NorthBranchMNQ322,8.0,0.0,0.0
False,Hy-Vee7180 10th St N,,Oakdale,MN,Oakdale Supercharger,55128-1122,-92.961249,44.964892,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/oakdalesupercharger,0.0,8.0,0.0
False,Hy-Vee3501 West Broadway Avenue,,Robbinsdale,MN,"Robbinsdale, MN Supercharger",55422,-93.325799,45.019569,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/robbinsdalemnsupercharger,0.0,8.0,0.0
False,Hy-Vee500 Crossroads Dr,,Rochester,MN,"Rochester, MN Supercharger",55902-2183,-92.470924,44.006337,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/rochestermnsupercharger,0.0,8.0,0.0
False,Kum & Go600 MN-4,,Sherburn,MN,"Sherburn, MN Supercharger",56171-0000,-94.732824,43.661514,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sherburnmnsupercharger,0.0,8.0,0.0
False,Target3601 Highway 100 South,,Saint Louis Park,MN,"St. Louis Park, MN Supercharger",55416,-93.348112,44.936292,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/stlouisparksupercharger,8.0,0.0,0.0
False,,,St. Paul,MN,"St. Paul, MN Supercharger",not available,-93.154917,44.954444,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/StPaulMNsupercharger,,,
True,,,Two Harbors,MN,,,,,,http://tesla.com/findus/location/supercharger/TwoHarborsMNQ322,,,
False,Ground Round Grill & Bar1290 Ryans Road,,Worthington,MN,"Worthington, MN Supercharger",56187-1722,-95.595647,43.63385,"wifi,restrooms",http://tesla.com/findus/location/supercharger/worthingtonsupercharger,0.0,6.0,0.0
False,Lakeview Village Shopping Mall3586 Sangani Boulevard,,D'Iberville,MS,"D'Iberville, MS Supercharger",39540,-88.893332,30.458949,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DIbervilleMSsupercharger,12.0,0.0,0.0
False,"Sayle C-Store2030 Sunset Dr,",,Grenada,MS,Grenada Supercharger,38901-2826,-89.849614,33.787384,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/grenadasupercharger,0.0,8.0,0.0
False,Turtle Creek Crossing6143 US Highway 98,,Hattiesburg,MS,"Hattiesburg, MS Supercharger",39402,-89.382011,31.322641,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/hattiesburgsupercharger,0.0,8.0,0.0
False,Southwest Mall1432 Delaware Avenue,,McComb,MS,"McComb, MS",39648,-90.471308,31.248212,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/mccombmssupercharger,0.0,8.0,0.0
False,Bonita Lakes Mall1210 Bonita Lakes Drive,,Meridian,MS,Meridian Supercharger,39301-6965,-88.671246,32.35778,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/meridiansupercharger,0.0,8.0,0.0
False,Outlets of Mississippi200 Bass Pro Drive,,Pearl,MS,"Pearl, MS Supercharger",39208-9245,-90.151048,32.274159,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/pearlsupercharger,0.0,8.0,0.0
True,,,Southaven,MS,,,,,,http://tesla.com/findus/location/supercharger/SouthavenMSQ322,,,
False,The Mall at Barnes Crossing1001 Barnes Crossing Rd,,Tupelo,MS,"Tupelo, MS Supercharger",38804-0902,-88.700841,34.311537,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/tupelomssupercharger,0.0,8.0,0.0
False,Ameristar Casino Hotel4116 Washington Street,,Vicksburg,MS,"Vicksburg, MS Supercharger",39180,-90.898906,32.314095,"restaurants,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/VicksburgMSQ322,12.0,0.0,0.0
False,Kum & Go3807 Miller Street,,Bethany,MO,"Bethany, MO Supercharger",66424,-94.015682,40.265925,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/bethanysupercharger,0.0,6.0,0.0
False,The Promenade at Brentwood8702  Rose Avenue,,Brentwood,MO,"Brentwood, MO Supercharger",63144,-90.344228,38.6268592,"wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BrentwoodMOsupercharger,12.0,0.0,0.0
False,Winks Convenience Store2505  Veterans Memorial Drive,,Cape Girardeau,MO,"Cape Girardeau, MO Supercharger",63701,-89.598039,37.348646,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/CapeGiradeauMOSupercharger,8.0,0.0,0.0
False,The Holiday Inn - Columbia East915 Port Way,,Columbia,MO,Columbia Supercharger,65201-2827,-92.25275,38.95778,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/columbiasupercharger,0.0,8.0,0.0
False,Hy-Vee3100 West Broadway,,Columbia,MO,"Columbia, MO Supercharger",65203,-92.383116,38.954372,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/ColumbiaMOSupercharger,12.0,0.0,0.0
False,Casey's General Store101 N Main Street,,Concordia,MO,"Concordia, MO Supercharger",64020,-93.56678814,38.9898343,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/ConcordiaMOsupercharger,8.0,0.0,0.0
False,Casey's General Store4215  McMasters Ave,,Hannibal,MO,"Hannibal, MO Supercharger",63401,-91.39240262,39.7182022,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/hannibalsupercharger,8.0,0.0,0.0
False,Stoney Creek Hotel & Conference Center18011 E Bass Pro Drive,,Independence,MO,Independence Supercharger,64055-5425,-94.369265,39.040814,"wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/independencemosupercharger,0.0,6.0,0.0
True,,,Independence,MO,,,,,,http://tesla.com/findus/location/supercharger/IndependenceMOQ322,,,
True,,,Jefferson City,MO,,,,,,http://tesla.com/findus/location/supercharger/34158,,,
True,,,Jefferson City,MO,,,,,,http://tesla.com/findus/location/supercharger/JeffersonCityMOsupercharger,,,
False,Kum & Go #07025002 S. Main Street,,Joplin,MO,"Joplin, MO - South Main Street Supercharger",64804,-94.515612,37.033479,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/JoplinMOsupercharger,8.0,0.0,0.0
False,Hy-Vee8301 North Saint Clair Avenue,,Kansas City,MO,"Kansas City, MO Supercharger",64151,-94.644925,39.246302,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/kansascitysupercharger,0.0,0.0,8.0
False,Hy-Vee109 North Blue Jay Drive,,Liberty,MO,"Liberty, MO Supercharger",64068,-94.448623,39.245876,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/LibertyMOsupercharger,8.0,0.0,0.0
False,South County Center18 South County Center Way,,Saint Louis County,MO,"Mehlville, MO Supercharger",63129,-90.329069,38.507459,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/mehlvillemosupercharger,0.0,10.0,0.0
False,El Bracero2612 E Malone Ave.,,Miner,MO,Miner Supercharger,63801,-89.533986,36.893583,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/minersupercharger,0.0,8.0,0.0
False,Casey's General Store #3328500 E Austin Blvd,,Nevada,MO,"Nevada, MO Supercharger",64772,-94.351392,37.83674561,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/NevadaMOsupercharger,8.0,0.0,0.0
False,Hy-Vee929 Hwy D,,Osage Beach,MO,Osage Beach Supercharger,65065-3169,-92.605664,38.161838,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/osagebeachsupercharger,0.0,8.0,0.0
False,Bandana's Bar-B-Q1705 Martin Springs Drive,,Rolla,MO,Rolla Supercharger,65401-2977,-91.801675,37.940065,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/rollasupercharger,0.0,8.0,0.0
False,Bar K4565  McRee Avenue,,St. Louis,MO,"Saint Louis, MO Supercharger",63110,-90.260885,38.620011,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/saintlouismosupercharger,12.0,0.0,0.0
False,Macadoodles Fine Wine & Spirits3050 N. Kentwood Ave.,,Springfield,MO,"Springfield, MO Supercharger",65803-4414,-93.265534,37.251836,"wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/springfieldmosupercharger,0.0,8.0,0.0
False,Hy-Vee201 North Belt Highway,,St. Joseph,MO,"St Joseph, MO Supercharger",64506,-94.801966,39.76863,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/stjosephmosupercharger,0.0,8.0,0.0
False,Bogey Hills Plaza2021 Zumbehl Road,,St. Charles,MO,St. Charles Supercharger,63303-2723,-90.5329,38.78216,"wifi,restrooms",http://tesla.com/findus/location/supercharger/stcharlesmosupercharger,0.0,5.0,0.0
False,Streets of St. Charles1650 Beale Street,,St. Charles,MO,"St. Charles, MO - Beale Street Supercharger",63303,-90.493732,38.764651,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/stcharlessupercharger,0.0,0.0,12.0
False,Big Sky Town Center25 Town Center Avenue,,Big Sky,MT,"Big Sky, MT Supercharger",59716,-111.306047,45.260742,"restaurants,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/bigskymtsupercharger,0.0,8.0,0.0
False,The Fort228 Big Timber Loop Road,,Big Timber,MT,"Big Timber, MT Supercharger",59011-7882,-109.94341,45.83626,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/bigtimbersupercharger,0.0,4.0,0.0
False,Billings Big Horn Resort1801  Majestic Ln,,Billings,MT,"Billings, MT Supercharger",59102-6728,-108.604932,45.734046,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/billingssupercharger,0.0,4.0,0.0
False,Hilton Garden Inn Bozeman 2023 Commerce Way,,Bozeman,MT,"Bozeman, MT Supercharger",59715-7500,-111.06329,45.70007,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/bozemansupercharger,0.0,4.0,0.0
False,Best Western Plus Butte Plaza Inn2900 Harrison Ave.,,Butte,MT,Butte Supercharger,59701-3663,-112.507161,45.981226,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/buttesupercharger,0.0,6.0,0.0
False,Holiday Inn Express1919 North Merrill Avenue,,Glendive,MT,"Glendive, MT Supercharger",59330,-104.694466,47.127037,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/glendivemtsupercharger,8.0,0.0,0.0
False,Great Falls Hampton Inn2301 14th St SW,,Great Falls,MT,"Great Falls, MT Supercharger",59404,-111.337856,47.482637,"restaurants,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/greatfallssupercharger,8.0,0.0,0.0
False,Super1 Foods3120 Queen Anne Street,,Helena,MT,"Helena, MT Supercharger",59602,-112.007589,46.618175,"shopping,restrooms",http://tesla.com/findus/location/supercharger/helenasupercharger,8.0,0.0,0.0
False,Jan's Cafe108 Bailey Street,,Lima,MT,"Lima, MT Supercharger",59739,-112.591718,44.632492,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/limamtsupercharger,0.0,8.0,0.0
False,Cenex1815 South Haynes Avenue,,Miles City,MT,"Miles City, MT Supercharger",59301,-105.82276,46.390473,restrooms,http://tesla.com/findus/location/supercharger/milescitymtsupercharger,8.0,0.0,0.0
False,Best Western Plus Grant Creek Inn5280 Grant Creek Rd.,,Missoula,MT,Missoula Supercharger,59808-1492,-114.031924,46.914375,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/missoulasupercharger,0.0,6.0,0.0
True,,,Missoula,MT,,,,,,http://tesla.com/findus/location/supercharger/MissoulaMTQ322,,,
False,S&S Foods205 4th Ave. East,,Superior,MT,"Superior, MT Supercharger",59872,-114.888901,47.192149,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/superiormtsupercharger,0.0,4.0,0.0
False,Grizzly & Wolf Discovery Center201 S Canyon St.,,West Yellowstone,MT,West Yellowstone Supercharger,59758,-111.099022,44.656089,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/westyellowstonesupercharger,0.0,8.0,0.0
False,Nebraska Barn and Grill318 Platte River Road,,Gothenburg,NE,Gothenburg Supercharger,69138-2610,-100.170592,40.917396,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/gothenburgsupercharger,0.0,8.0,0.0
False,Bosselman Travel Center3335 West Wood River Road,,Grand Island,NE,Grand Island Supercharger,68803-9117,-98.379822,40.829973,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/grandislandsupercharger,0.0,8.0,0.0
False,Runza815  2nd Avenue East,,Kearney,NE,"Kearney, NE Supercharger",68847,-99.083406,40.681935,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/KearneyNESupercharger,8.0,0.0,0.0
True,,,Lincoln,NE,,,,,,http://tesla.com/findus/location/supercharger/LincolnNESupercharger22,,,
False,Lincoln #3 Hy-Vee 5020 N 27th Street,,Lincoln,NE,"Lincoln, NE Supercharger",68521-1196,-96.679878,40.860814,"restaurants,wifi,shopping,lodging",http://tesla.com/findus/location/supercharger/lincolnnesupercharger,0.0,8.0,0.0
False,Runza202  East Leota Street,,North Platte,NE,"North Platte, NE Supercharger",69101,-100.762719,41.120697,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/NorthPlatteNESupercharger,8.0,0.0,0.0
False,Lonesome Dove Lodge and Cabins501 Stagecoach Trail,,Ogallala,NE,Ogallala Supercharger,69153-3118,-101.709415,41.116493,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/ogallalasupercharger,0.0,8.0,0.0
True,,,Omaha,NE,,,,,,http://tesla.com/findus/location/supercharger/OmahaNESupercharger,,,
True,,,Orland Park,IL,,,,,,http://tesla.com/findus/location/supercharger/OrlandParkILSupercharger,,,
False,Best Western Plus Sidney Lodge645 Cabela Drive,,Sidney,NE,Sidney Supercharger,69162-3047,-102.949669,41.11549,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/sidneysupercharger,0.0,8.0,0.0
False,Stagecoach Hotel and Casino900 Hwy 95 N,,Beatty,NV,"Beatty, NV Supercharger",89003,-116.754463,36.913695,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/beattysupercharger,0.0,8.0,0.0
True,,,Carlin,NV,,,,,,http://tesla.com/findus/location/supercharger/CarlinNVSupercharger,,,
False,Elko Junction Shopping Center2755 Mountain City Highway,,Elko,NV,Elko Supercharger,89801-2414,-115.790859,40.836301,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/elkonvsupercharger,0.0,6.0,0.0
True,,,Ely,NV,,,,,,http://tesla.com/findus/location/supercharger/ElyNVSupercharger,,,
False,Topaz Lodge1979 US 395,,Gardnerville,NV,Gardnerville Supercharger,89410-7081,-119.548525,38.696385,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/gardnervillesupercharger,0.0,6.0,0.0
False,Golden Gate Petroleum705 Hwy 362,,Hawthorne,NV,Hawthorne Supercharger,89415,-118.62308,38.533939,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/hawthornesupercharger,0.0,8.0,0.0
True,,,Henderson,NV,,,,,,http://tesla.com/findus/location/supercharger/HendersonNVSupercharger,,,
False,Railroad Pass Hotel and Casino Travel Center2800 S Boulder Hwy,,Henderson,NV,"Henderson, NV Supercharger",89002-9346,-114.910711,35.970888,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/hendersonsupercharger,0.0,12.0,0.0
False,Incline Village Shopping Center930 Tahoe Boulevard,,Incline Village,NV,"Incline Village, NV Supercharger",89451,-119.948953,39.250792,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/inclinevillagesupercharger,0.0,10.0,0.0
False,Town Square Las Vegas6509 S Las Vegas Blvd.,,Las Vegas,NV,Las Vegas Blvd South Supercharger,89119-3240,-115.172895,36.070704,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lasvegasblvdsouthsupercharger,0.0,10.0,0.0
False,3250  East Sahara Avenue,,Las Vegas,NV,"Las Vegas, NV - East Sahara Avenue Supercharger",89104,-115.102638,36.145062,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/lasvegasnveastsaharaavesupercharger,12.0,0.0,0.0
False,Las Vegas North Premium Outlets875 South Grand Central Parkway,,Las Vegas,NV,"Las Vegas, NV - Grand Central Parkway Supercharger",89106,-115.158991,36.166026,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/lasvegasnvgrandcentralparkwaysupercharger,8.0,0.0,0.0
False,The Linq Promenade3545 S Las Vegas Blvd,,Las Vegas,NV,"Las Vegas, NV - Linq High Roller Supercharger",89109,-115.168277,36.116648,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/lasvegaslinqsupercharger,,,
False,McCarran Marketplace5825  South Eastern Avenue,,Las Vegas,NV,"Las Vegas, NV - South Eastern Avenue Supercharger",89119,-115.120163,36.083017,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/LasVegasNVSupercharger221,12.0,0.0,0.0
False,Tivoli Village400 South Rampart Boulevard,,Las Vegas,NV,"Las Vegas, NV - Tivoli Village Supercharger",89145,-115.286631,36.168822,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/lasvegastivolisupercharger,0.0,2.0,6.0
False,701 Bridger Ave,,Las Vegas,NV,"Las Vegas, NV Supercharger",89101-5554,-115.138655,36.165906,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lasvegassupercharger,0.0,6.0,0.0
False,,,Lovelock Supercharger,NV,Lovelock Supercharger,not available,-118.472135,40.179476,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/lovelocknvsupercharger,,,
